0.996266,-0.0863383,0.00019213,-23.3534,0.086338,0.996265,0.00122455,-1.65781,-0.000297138,-0.00120339,0.999999,-132.237,0,0,0,1,8.34482,41.9746
0.234819,-0.0777575,-0.968924,119.081,0.119557,0.991537,-0.0505975,4.74064,0.964659,-0.10396,0.242128,1.3616,0,0,0,1,12.6037,41.9998
0.978164,-0.0802742,-0.191706,26.6504,0.066415,0.994765,-0.0776667,8.27387,0.196937,0.0632387,0.978375,-138.037,0,0,0,1,8.71868,42.0329
0.997285,-0.0723857,0.0135592,-14.4632,0.0723712,0.997377,0.0015614,-1.27257,-0.0136366,-0.000575872,0.999907,-142.089,0,0,0,1,8.18245,42.0536
-0.686383,0.065325,-0.7243,61.2199,0.129267,0.991057,-0.0331163,0.300183,0.715659,-0.116359,-0.688689,95.7138,0,0,0,1,14.9907,43.4934
-0.813223,-0.0226585,-0.581511,71.3736,-0.046174,0.998604,0.0256623,-1.95195,0.580117,0.0477198,-0.813134,103.789,0,0,0,1,12.4015,43.5317
-0.140536,0.125081,-0.982143,123.164,-0.496086,-0.867375,-0.0394792,4.28215,-0.856825,0.481679,0.183948,-9.56068,0,0,0,1,23.5448,42.8354
0.788004,0.0809612,0.610324,-82.3964,0.0244348,-0.994648,0.100394,-10.9217,0.615185,-0.0641981,-0.785765,108.962,0,0,0,1,13.4186,43.7274
0.99996,-0.00813748,0.00366627,10.0373,0.00810016,0.999916,0.0100821,-0.561078,-0.003748,-0.010052,0.999942,-143.195,0,0,0,1,8.99644,42.2057
0.915497,-0.0694626,-0.396282,53.495,0.0446382,0.996439,-0.0715375,7.71062,0.39984,0.0478031,0.915338,-131.971,0,0,0,1,9.58375,42.2662
0.448255,-0.61448,0.649216,-28.5401,0.474541,-0.451906,-0.755376,99.8778,0.757548,0.64668,0.0890269,23.5012,0,0,0,1,-12.9573,46.9636
0.99885,-0.0479341,0.00137483,-26.3203,0.0479392,0.998843,-0.00390325,-1.33572,-0.00118614,0.00396466,0.999991,-142.066,0,0,0,1,8.46448,42.3098
0.997096,-0.0734352,-0.0201481,-24.3885,0.0736087,0.997255,0.00801103,-2.7408,0.0195045,-0.00947085,0.999765,-122.243,0,0,0,1,8.30768,42.4094
-0.871328,0.00338508,-0.49069,51.3403,0.00963889,0.999901,-0.010218,1.36042,0.490607,-0.013633,-0.871275,104.971,0,0,0,1,10.2175,43.6772
0.999971,-0.00580443,0.00500854,-27.0044,0.00581377,0.999981,-0.00185281,-1.87212,-0.00499769,0.00188187,0.999986,-136.511,0,0,0,1,8.69466,42.4794
-0.218186,-0.529664,0.819665,-113.633,0.272545,0.773412,0.572323,-65.716,-0.937077,0.348268,-0.0243906,18.2341,0,0,0,1,25.9321,47.1632
0.99595,-0.0824407,0.0358763,17.0409,0.080101,0.994833,0.0623841,-5.51547,-0.0408339,-0.0592578,0.997407,-141.333,0,0,0,1,9.33404,42.5409
-0.998065,0.0617045,0.00771308,1.87667,-0.0617056,-0.998094,9.53579e-05,-0.0445078,0.00770427,-0.000380767,0.99997,-136.586,0,0,0,1,8.00719,41.7673
0.553691,-0.030316,0.83217,-109.605,-0.0675482,-0.997679,0.00859822,-2.31922,0.829978,-0.0609724,-0.554453,64.579,0,0,0,1,9.92289,42.9982
0.935904,-0.0804332,0.34295,-42.9733,0.0806771,0.996648,0.0135809,-2.04268,-0.342893,0.0149579,0.939255,-133.628,0,0,0,1,8.56804,41.8234
0.0734193,0.00138725,-0.9973,120.971,0.100636,0.994884,0.00879252,0.448622,0.992211,-0.10101,0.0729041,-48.1631,0,0,0,1,10.2565,42.3422
0.95358,-0.066984,0.293597,-12.1056,0.074949,0.99706,-0.0159499,2.57115,-0.291665,0.0372144,0.955796,-134.452,0,0,0,1,8.81426,42.1378
-0.793616,0.0530081,-0.606105,85.3261,0.0750228,0.997121,-0.0110275,2.29683,0.603776,-0.0542233,-0.795308,90.5324,0,0,0,1,10.4484,43.1794
0.994775,-0.0908929,0.0464847,-25.8484,0.0917338,0.99565,-0.0162824,0.390654,-0.0448025,0.0204615,0.998786,-121.047,0,0,0,1,8.35021,42.2379
0.825789,-0.0461845,-0.562085,46.9273,0.0327314,0.998886,-0.0339873,3.29783,0.563029,0.00966852,0.826381,-121.457,0,0,0,1,9.12796,42.2733
-0.871328,0.00338508,-0.49069,51.3403,0.00963889,0.999901,-0.010218,1.36042,0.490607,-0.013633,-0.871275,104.971,0,0,0,1,10.2175,43.6772
0.998001,-0.0629314,0.00582163,-15.0145,0.0629117,0.998013,0.00350852,-1.4789,-0.00603086,-0.00313526,0.999977,-136.813,0,0,0,1,8.95904,42.3073
0.980219,-0.181318,-0.0793392,30.2071,0.182502,0.983174,0.00787361,0.738598,0.0765766,-0.0221974,0.996817,-140.622,0,0,0,1,9.71569,42.3998
0.989645,-0.103461,0.0994941,11.9887,0.10256,0.994626,0.0141348,0.156085,-0.100422,-0.00378426,0.994938,-131.295,0,0,0,1,9.1049,42.4519
0.998564,-0.0454085,0.0284396,13.4859,0.0451651,0.998938,0.00914396,0.599756,-0.0288246,-0.00784635,0.999554,-126.634,0,0,0,1,8.42726,42.4857
0.998635,-0.051678,-0.00763239,-21.7477,0.0516633,0.998662,-0.00211349,-1.72261,0.0077314,0.00171629,0.999969,-139.014,0,0,0,1,8.84916,42.5095
0.999998,0.000425328,-0.00167997,-5.44068,-0.000425359,1,-1.81479e-05,-0.577706,0.00167997,1.88625e-05,0.999999,-121.382,0,0,0,1,8.18403,42.5156
0.999999,0.000779223,0.00128648,5.2771,-0.000787161,0.999981,0.00618095,-0.589437,-0.00128164,-0.00618196,0.99998,-121.548,0,0,0,1,8.35518,42.5521
0.989495,0.0142601,-0.143862,16.1032,-0.00872899,0.999201,0.0390051,-4.29413,0.144304,-0.0373396,0.988829,-136.041,0,0,0,1,9.75317,42.5716
0.318286,-0.0473848,0.94681,-111.819,-0.181326,-0.983353,0.0117421,-0.482271,0.930492,-0.175419,-0.321579,56.9577,0,0,0,1,15.0136,41.8199
0.996222,-0.0848093,0.0187034,4.01973,0.0835859,0.994776,0.0586087,-6.14976,-0.0235763,-0.0568239,0.998106,-124.221,0,0,0,1,8.52696,42.5928
0.999699,-0.0102069,0.0223122,1.49373,0.0100709,0.99993,0.00620192,-0.585034,-0.022374,-0.00597535,0.999732,-129.09,0,0,0,1,8.46079,42.6262
-0.655422,0.54831,0.519402,-9.51468,-0.0642051,0.64477,-0.761675,84.487,-0.752529,-0.532567,-0.387392,73.8285,0,0,0,1,-8.69812,49.6341
0.986761,-0.0574369,-0.151669,19.2024,0.0604616,0.998052,0.015403,-1.40508,0.150489,-0.0243692,0.988311,-125.155,0,0,0,1,8.49261,42.7554
0.999816,-0.0163231,-0.0100854,-19.5777,0.016168,0.999753,-0.0152789,-0.392997,0.0103323,0.015113,0.999832,-130.169,0,0,0,1,8.90546,42.7709
-0.948399,-0.0388203,0.314695,-33.5196,-0.0888379,0.985259,-0.146191,11.481,-0.304381,-0.166604,-0.937867,119.526,0,0,0,1,15.0231,44.5994
0.402304,-0.0327281,-0.914921,119.508,-0.018772,0.998856,-0.0439849,6.53867,0.915314,0.0348702,0.401229,-44.0358,0,0,0,1,9.31023,43.4804
-0.131542,0.0853307,-0.987631,123.151,-0.1766,0.978334,0.108049,-12.2729,0.975453,0.188629,-0.113622,45.1158,0,0,0,1,16.8055,43.3736
0.995768,-0.066276,0.0636672,-5.83775,0.0649123,0.99762,0.023257,-2.1848,-0.065057,-0.0190258,0.9977,-117.338,0,0,0,1,8.57733,42.8188
-0.689245,0.0572453,0.722263,-108.939,-0.117809,-0.992462,-0.0337625,1.4034,0.714886,-0.10836,0.690794,-66.6616,0,0,0,1,11.6625,44.8421
-0.899085,0.101077,-0.425946,51.9312,-0.0742402,-0.994091,-0.0791915,8.04012,-0.431434,-0.0395775,0.901276,-130.566,0,0,0,1,8.98815,41.8288
0.998649,-0.0484462,-0.0187717,-18.4286,0.0486975,0.998727,0.0131692,-2.86618,0.0181098,-0.0140656,0.999737,-117.947,0,0,0,1,7.98081,42.0324
0.780334,-0.0829971,0.619831,-50.8905,0.0178512,0.993706,0.110586,-10.5653,-0.625108,-0.0752295,0.776904,-120.613,0,0,0,1,9.04357,41.9121
0.987573,-0.0264825,-0.154912,41.9939,-0.0227298,-0.999405,0.0259469,-2.15651,-0.155507,-0.0221034,-0.987587,124.232,0,0,0,1,12.5632,43.6332
0.154023,0.0766322,-0.985091,119.797,0.0955644,0.991158,0.0920461,-11.9807,0.983435,-0.108317,0.145338,9.91895,0,0,0,1,16.0037,42.5822
0.996004,-0.0751251,0.0483012,7.35705,0.075241,0.997165,-0.000582016,0.710855,-0.0481206,0.00421392,0.998833,-121.505,0,0,0,1,7.69555,42.0612
0.59436,-0.101669,0.797747,-70.988,0.0337601,-0.987948,-0.151062,13.6336,0.80349,0.116717,-0.583764,90.6652,0,0,0,1,16.6824,44.0368
0.999783,-0.0112996,-0.017529,15.8957,0.0113602,0.99993,0.00336163,0.359114,0.0174898,-0.00356003,0.999841,-139.263,0,0,0,1,8.84823,42.0965
0.00548406,-0.00663689,-0.999963,126.271,0.152014,-0.988351,0.00739351,1.26787,-0.988363,-0.152049,-0.00441128,17.5328,0,0,0,1,12.7173,44.0054
0.997755,-0.0666164,0.00684297,9.75917,0.0668055,0.997231,-0.0326747,3.81822,-0.00464735,0.0330585,0.999443,-141.481,0,0,0,1,8.80263,42.1406
0.998386,-0.055414,0.0124126,-9.07012,0.0554658,0.998453,-0.00386429,-0.0785742,-0.0121793,0.00454654,0.999915,-132.008,0,0,0,1,7.75081,42.1899
0.999866,-0.0137628,0.00887206,4.95991,0.0140334,0.999415,-0.0311958,3.59532,-0.00843753,0.0313161,0.999474,-142.686,0,0,0,1,9.61001,42.3169
0.0758352,0.0168461,0.996978,-126.218,0.347315,0.936797,-0.0422477,2.81469,-0.934677,0.349469,0.0651912,12.9685,0,0,0,1,16.664,43.4768
-0.607877,0.764625,-0.214089,67.0248,0.40542,0.0670489,-0.911669,89.7053,-0.68273,-0.640978,-0.350751,68.7743,0,0,0,1,-14.1708,46.8595
0.042571,0.283804,0.957937,-129.915,0.0669404,0.955841,-0.286158,30.5539,-0.996848,0.0763067,0.0216932,17.5856,0,0,0,1,15.6557,45.7426
0.999503,-0.0224859,-0.0221034,28.5608,0.0223836,0.999738,-0.00486635,1.87122,0.022207,0.00436918,0.999744,-125.195,0,0,0,1,7.95061,42.3426
0.999101,-0.041682,-0.00777952,-14.7932,0.0415842,0.999059,-0.0123367,0.119874,0.00828641,0.0120021,0.999894,-116.574,0,0,0,1,8.13915,42.3788
0.983605,-0.0483451,0.173735,-8.50944,0.040627,0.998035,0.0477115,-4.60327,-0.1757,-0.039871,0.983636,-122.087,0,0,0,1,8.28507,42.4101
-0.937959,0.237612,0.252534,-3.12054,-0.25118,-0.96768,-0.0224321,3.45371,0.239042,-0.0844719,0.967328,-134.324,0,0,0,1,10.7272,42.4146
0.99355,-0.109963,-0.0276898,-23.0547,0.110193,0.993886,0.00691956,-2.04584,0.0267597,-0.00992616,0.999593,-136.518,0,0,0,1,8.99948,42.5352
0.998094,-0.0616753,0.00211551,-15.3063,0.0616825,0.99809,-0.00351593,-0.0154981,-0.00189462,0.00363972,0.999992,-141.208,0,0,0,1,9.02121,42.564
-0.308131,0.34898,-0.885024,115.417,-0.298648,-0.918744,-0.258299,27.1454,-0.903252,0.184721,0.387316,-18.5967,0,0,0,1,16.9962,44.1385
